id,edad,educacion,tipo_empleo,ingreso_mensual_mxn,gasto_fijo_mxn,gasto_variable_mxn,ahorro_mensual_mxn,porcentaje_ahorro,deuda_total_mxn,uso_tarjeta_credito_pct,score_financiero,fecha_generacion,ingreso_mensual_bracket
user_930,26,Secundaria,Empleado formal,12758.78,3491.59,1268.15,8595.85,67.37,0.0,41.91,78.5,2025-11-26,8k-15k
user_931,33,Secundaria,Freelance/Independiente,9057.61,4559.69,455.38,3871.39,42.74,12959.27,47.28,72.86,2025-11-26,8k-15k
user_932,45,Secundaria,Empleado formal,49851.8,28668.91,16628.02,5005.92,10.04,1881.5,22.19,53.83,2025-11-26,30k-60k
user_933,57,Preparatoria,Empleado formal,4848.33,1942.67,391.02,2618.38,54.01,8221.33,4.14,85.08,2025-11-26,<8k
user_934,63,Licenciatura,Empleado formal,2866.47,836.15,779.24,1473.92,51.42,5670.48,58.74,59.14,2025-11-26,<8k
user_935,66,Preparatoria,Freelance/Independiente,18178.78,7804.83,6728.25,3857.45,21.22,1059.16,31.79,54.99,2025-11-26,15k-30k
user_936,53,Preparatoria,Freelance/Independiente,9400.91,3498.0,1156.58,3943.98,41.95,1473.87,45.14,65.96,2025-11-26,8k-15k
user_937,56,Secundaria,Empleado formal,6536.37,2491.59,1848.78,1633.94,25.0,14080.99,31.56,40.6,2025-11-26,<8k
user_938,66,Licenciatura,Empleado formal,21935.23,10253.97,1700.96,10031.57,45.73,0.0,39.82,61.28,2025-11-26,15k-30k
user_939,41,Preparatoria,Empleado formal,15845.81,7947.49,4140.74,2913.94,18.39,3462.83,26.52,50.84,2025-11-26,15k-30k
user_940,33,Licenciatura,Empleado formal,9001.49,2598.83,966.54,5851.73,65.01,1165.55,10.96,88.04,2025-11-26,8k-15k
user_941,31,Licenciatura,Empleado formal,5452.27,1430.98,1677.03,2780.04,50.99,0.0,54.21,65.13,2025-11-26,<8k
user_942,65,Licenciatura,Empleado formal,24605.37,14714.4,3824.44,6230.12,25.32,2820.32,21.91,54.74,2025-11-26,15k-30k
user_943,51,Preparatoria,Freelance/Independiente,21060.21,6980.51,4468.7,9050.43,42.97,1165.1,44.92,72.71,2025-11-26,15k-30k
user_944,41,Preparatoria,Desempleado,12463.71,3350.75,3238.08,6564.95,52.67,941.49,52.31,59.78,2025-11-26,8k-15k
user_945,64,Preparatoria,Empleado formal,48661.62,15399.28,5350.14,28930.81,59.45,4202.89,22.4,62.98,2025-11-26,30k-60k
user_946,28,Posgrado,Empleado formal,6316.63,1665.29,1955.46,2769.42,43.84,0.0,3.88,69.0,2025-11-26,<8k
user_947,62,Licenciatura,Empleado formal,4592.28,1777.83,716.05,2353.67,51.25,1126.88,112.78,54.21,2025-11-26,<8k
user_948,53,Preparatoria,Empleado formal,8231.01,4369.35,2319.75,1642.78,19.96,0.0,24.17,47.7,2025-11-26,8k-15k
user_949,18,Posgrado,Empleado formal,12940.15,4780.55,1363.88,7060.9,54.57,2714.9,58.7,75.42,2025-11-26,8k-15k
user_950,64,Preparatoria,Empleado formal,15840.7,6422.84,4607.13,4750.95,29.99,9250.58,98.18,61.3,2025-11-26,15k-30k
user_951,29,Preparatoria,Empleado formal,11283.93,5489.13,1070.46,4707.06,41.71,18175.58,63.7,69.97,2025-11-26,8k-15k
user_952,38,Secundaria,Empleado formal,17093.25,7317.84,3399.42,6828.85,39.95,0.0,30.99,74.64,2025-11-26,15k-30k
user_953,26,Preparatoria,Freelance/Independiente,5563.16,3068.12,759.49,2908.36,52.28,39354.79,37.99,80.89,2025-11-26,<8k
user_954,56,Licenciatura,Empleado formal,36703.79,20301.32,11449.06,4253.37,11.59,892.79,15.02,39.39,2025-11-26,30k-60k
user_955,20,Licenciatura,Empleado formal,12613.14,3197.04,1787.44,7576.75,60.07,10940.84,66.45,76.53,2025-11-26,8k-15k
user_956,33,Licenciatura,Empleado formal,29205.35,15254.43,10473.07,2887.62,9.89,1253.84,56.99,45.54,2025-11-26,15k-30k
user_957,21,Preparatoria,Freelance/Independiente,16981.97,6983.95,6149.8,4644.23,27.35,0.0,24.57,55.99,2025-11-26,15k-30k
user_958,43,Licenciatura,Empleado formal,18393.03,10963.98,2184.25,4950.93,26.92,1219.62,8.73,66.51,2025-11-26,15k-30k
user_959,63,Licenciatura,Empleado formal,19907.21,8343.73,5272.35,5569.53,27.98,2799.13,0.36,51.84,2025-11-26,15k-30k
user_960,30,Preparatoria,Freelance/Independiente,18276.95,10882.34,1474.97,6238.73,34.13,5978.75,69.6,47.84,2025-11-26,15k-30k
user_961,37,Preparatoria,Freelance/Independiente,20950.25,10770.51,3918.49,7133.41,34.05,6659.78,43.61,67.09,2025-11-26,15k-30k
user_962,36,Licenciatura,Freelance/Independiente,33874.13,11415.98,10150.81,12639.14,37.31,960.27,46.45,67.42,2025-11-26,30k-60k
user_963,44,Licenciatura,Empleado formal,15329.97,6721.25,4304.63,4406.49,28.74,909.06,15.31,63.79,2025-11-26,15k-30k
user_964,19,Licenciatura,Freelance/Independiente,21945.18,13106.7,5895.47,3147.58,14.34,992.31,0.0,51.01,2025-11-26,15k-30k
user_965,27,Secundaria,Freelance/Independiente,12546.35,6902.2,1868.02,4483.55,35.74,0.0,68.88,66.19,2025-11-26,8k-15k
user_966,42,Secundaria,Freelance/Independiente,36610.2,10400.17,6674.36,19098.57,52.17,0.0,41.26,76.72,2025-11-26,30k-60k
user_967,36,Licenciatura,Empleado formal,8320.9,4137.4,715.86,3411.72,41.0,953.17,67.22,64.37,2025-11-26,8k-15k
user_968,32,Licenciatura,Empleado formal,47129.68,17482.89,14217.04,15203.4,32.26,0.0,28.42,55.05,2025-11-26,30k-60k
user_969,56,Preparatoria,Freelance/Independiente,12989.41,3279.1,2940.3,6186.08,47.62,45029.93,32.9,67.47,2025-11-26,8k-15k
user_970,64,Licenciatura,Desempleado,4907.19,1919.78,1462.68,1360.54,27.73,1626.75,61.4,63.58,2025-11-26,<8k
user_971,66,Posgrado,Freelance/Independiente,14613.09,4853.94,2003.9,8309.11,56.86,1771.86,61.97,81.52,2025-11-26,8k-15k
user_972,41,Posgrado,Freelance/Independiente,8293.8,4450.49,1356.48,2770.13,33.4,5834.79,63.93,58.01,2025-11-26,8k-15k
user_973,33,Licenciatura,Empleado formal,24063.48,8856.94,4018.01,11510.69,47.83,1524.5,31.14,69.05,2025-11-26,15k-30k
user_974,34,Preparatoria,Empleado formal,8460.5,4565.57,499.25,3468.92,41.0,0.0,58.44,63.52,2025-11-26,8k-15k
user_975,33,Licenciatura,Freelance/Independiente,9775.86,2446.01,1655.71,5935.8,60.72,1258.59,73.27,74.95,2025-11-26,8k-15k
user_976,35,Secundaria,Freelance/Independiente,3559.31,1273.3,1178.69,707.02,19.86,0.0,36.86,52.18,2025-11-26,<8k
user_977,66,Licenciatura,Freelance/Independiente,9734.05,3255.14,3543.72,2780.44,28.56,4508.55,24.6,41.55,2025-11-26,8k-15k
user_978,21,Secundaria,Desempleado,2448.63,812.33,566.56,1165.74,47.61,1416.54,80.28,74.11,2025-11-26,<8k
user_979,19,Licenciatura,Empleado formal,4408.4,1207.31,923.23,2416.62,54.82,1470.81,20.37,87.93,2025-11-26,<8k
user_980,66,Licenciatura,Empleado formal,22749.31,7177.26,1382.9,14349.24,63.08,1609.12,58.88,71.36,2025-11-26,15k-30k
user_981,66,Licenciatura,Desempleado,23157.18,10292.03,8283.82,4512.16,19.48,15479.93,38.25,48.44,2025-11-26,15k-30k
user_982,48,Licenciatura,Empleado formal,17994.48,6333.63,981.66,10490.48,58.3,650.34,0.0,78.19,2025-11-26,15k-30k
user_983,19,Secundaria,Freelance/Independiente,6789.39,2689.2,2584.47,3094.61,45.58,1337.38,73.86,64.09,2025-11-26,<8k
user_984,19,Licenciatura,Desempleado,12920.91,4934.54,2858.44,5581.32,43.2,1519.3,0.0,78.57,2025-11-26,8k-15k
user_985,32,Preparatoria,Empleado formal,13326.08,7416.85,2261.13,3854.67,28.93,2925.36,0.0,64.84,2025-11-26,8k-15k
user_986,65,Preparatoria,Freelance/Independiente,5938.1,3366.04,2217.74,237.72,4.0,2153.11,55.82,40.86,2025-11-26,<8k
user_987,60,Posgrado,Empleado formal,38268.36,16169.72,2240.11,19632.92,51.3,0.0,55.81,60.84,2025-11-26,30k-60k
user_988,46,Licenciatura,Freelance/Independiente,24690.0,9025.54,6258.88,9340.18,37.83,0.0,20.87,72.89,2025-11-26,15k-30k
user_989,51,Licenciatura,Empleado formal,11445.19,3289.12,2771.18,5531.3,48.33,0.0,44.43,73.92,2025-11-26,8k-15k
user_990,57,Preparatoria,Freelance/Independiente,13613.54,7946.1,1725.68,3001.54,22.05,0.0,0.0,68.45,2025-11-26,8k-15k
user_991,49,Licenciatura,Freelance/Independiente,15457.78,4190.29,3093.27,7389.53,47.8,6796.28,61.21,60.99,2025-11-26,15k-30k
user_992,38,Licenciatura,Empleado formal,3199.61,1133.23,890.43,857.51,26.8,8984.81,47.49,71.46,2025-11-26,<8k
user_993,47,Licenciatura,Freelance/Independiente,11237.1,3981.56,3421.65,3937.46,35.04,2713.34,38.63,51.45,2025-11-26,8k-15k
user_994,41,Posgrado,Desempleado,8288.39,3001.56,416.5,4750.69,57.32,3931.0,40.63,79.55,2025-11-26,8k-15k
user_995,61,Preparatoria,Freelance/Independiente,6626.72,2037.72,2504.23,2823.83,42.61,222.9,54.8,52.46,2025-11-26,<8k
user_996,31,Licenciatura,Pensionado,10973.4,5751.23,1180.56,3300.41,30.08,1798.44,39.13,55.59,2025-11-26,8k-15k
user_997,45,Licenciatura,Empleado formal,47022.46,13771.67,6195.36,26679.76,56.74,9954.56,0.0,89.29,2025-11-26,30k-60k
user_998,31,Preparatoria,Empleado formal,20922.7,9880.06,2975.54,8827.15,42.19,1793.41,105.89,66.32,2025-11-26,15k-30k
user_999,61,Preparatoria,Empleado formal,8956.86,2627.46,566.41,5828.55,65.07,1230.64,76.02,71.11,2025-11-26,8k-15k
user_1000,51,Posgrado,Pensionado,19946.48,5479.05,1856.38,13053.47,65.44,45854.41,1.45,78.9,2025-11-26,15k-30k
user_1001,31,Secundaria,Empleado formal,35580.35,20220.32,14062.15,2323.5,6.53,26446.86,29.65,50.99,2025-11-26,30k-60k
user_1002,42,Preparatoria,Empleado formal,25520.66,8078.44,4091.62,13003.7,50.95,5224.37,32.92,75.78,2025-11-26,15k-30k
user_1003,29,Preparatoria,Empleado formal,13929.18,7486.06,1258.58,5134.88,36.86,0.0,72.37,69.95,2025-11-26,8k-15k
user_1004,58,Secundaria,Empleado formal,8494.25,3742.74,742.8,3872.5,45.59,206.21,0.0,69.6,2025-11-26,8k-15k
user_1005,57,Licenciatura,Desempleado,21780.19,6038.55,6573.5,8190.84,37.61,1158.57,25.03,55.02,2025-11-26,15k-30k
user_1006,37,Preparatoria,Empleado formal,17596.23,10283.36,6142.83,1014.84,5.77,1696.04,0.0,53.98,2025-11-26,15k-30k
user_1007,65,Preparatoria,Desempleado,25000.1,8410.94,3498.35,13531.34,54.13,2245.82,31.45,70.72,2025-11-26,15k-30k
user_1008,59,Licenciatura,Empleado formal,20839.81,11480.15,1194.5,8435.45,40.48,1655.85,25.82,58.55,2025-11-26,15k-30k
user_1009,24,Preparatoria,Desempleado,27852.75,8608.83,3567.42,15986.04,57.39,139.77,42.39,76.54,2025-11-26,15k-30k
user_1010,32,Licenciatura,Empleado formal,9185.08,5041.51,640.94,3314.88,36.09,4737.33,21.85,64.36,2025-11-26,8k-15k
user_1011,26,Licenciatura,Empleado formal,33596.46,8554.67,2895.62,21818.12,64.94,5723.78,17.47,82.87,2025-11-26,30k-60k
user_1012,21,Licenciatura,Empleado formal,15341.54,6583.41,3084.08,6308.68,41.12,20379.37,58.59,58.41,2025-11-26,15k-30k
user_1013,48,Licenciatura,Empleado formal,57107.04,29655.97,7450.84,19751.57,34.59,1157.51,53.64,65.34,2025-11-26,30k-60k
user_1014,40,Secundaria,Empleado formal,8246.7,4759.82,1901.53,1732.39,21.01,0.0,56.54,45.63,2025-11-26,8k-15k
user_1015,23,Secundaria,Empleado formal,45034.07,25589.29,6247.25,13279.2,29.49,119.58,34.69,55.48,2025-11-26,30k-60k
user_1016,45,Preparatoria,Empleado formal,15344.89,8238.19,5818.6,2018.96,13.16,0.0,22.85,52.59,2025-11-26,15k-30k
user_1017,29,Secundaria,Empleado formal,8467.64,4749.22,3108.3,1095.83,12.94,8789.68,36.43,65.0,2025-11-26,8k-15k
user_1018,64,Preparatoria,Freelance/Independiente,9521.24,3044.2,2364.91,3464.5,36.39,1430.64,55.03,68.18,2025-11-26,8k-15k
user_1019,68,Preparatoria,Empleado formal,10676.04,3730.9,1858.15,4493.21,42.09,0.0,0.0,78.59,2025-11-26,8k-15k
user_1020,39,Licenciatura,Freelance/Independiente,17978.22,6312.85,3297.23,8657.59,48.16,2190.94,51.82,78.82,2025-11-26,15k-30k
user_1021,41,Preparatoria,Pensionado,19263.84,7358.19,3740.04,8133.44,42.22,3556.0,49.27,91.4,2025-11-26,15k-30k
user_1022,51,Preparatoria,Empleado formal,8941.07,3466.12,2723.92,2523.44,28.22,0.0,41.86,60.22,2025-11-26,8k-15k
user_1023,36,Preparatoria,Empleado formal,13133.9,5786.72,2732.82,5122.17,39.0,0.0,35.52,75.89,2025-11-26,8k-15k
user_1024,41,Secundaria,Empleado formal,59849.55,18311.44,20938.69,20693.15,34.58,277.22,0.0,74.38,2025-11-26,30k-60k
user_1025,37,Licenciatura,Empleado formal,44769.4,22023.69,17031.76,5740.18,12.82,6852.97,26.8,60.7,2025-11-26,30k-60k
user_1026,69,Licenciatura,Freelance/Independiente,18131.87,5596.37,3038.56,9886.85,54.53,7110.4,93.68,80.31,2025-11-26,15k-30k
user_1027,51,Licenciatura,Empleado formal,13719.9,4920.07,3378.43,5233.85,38.15,15231.94,40.39,62.08,2025-11-26,8k-15k
user_1028,64,Licenciatura,Empleado formal,14530.74,6192.58,1209.97,7912.45,54.45,876.59,30.78,70.65,2025-11-26,8k-15k
user_1029,44,Licenciatura,Empleado formal,20526.31,10853.37,2466.53,6812.39,33.19,3614.38,40.51,64.78,2025-11-26,15k-30k
user_1030,61,Licenciatura,Freelance/Independiente,6529.24,3322.17,1271.33,2264.2,34.68,5863.96,50.64,60.98,2025-11-26,<8k
user_1031,46,Secundaria,Freelance/Independiente,11157.16,5310.11,1363.08,5200.89,46.61,5068.18,59.76,69.55,2025-11-26,8k-15k
user_1032,18,Secundaria,Pensionado,4154.68,1265.19,1482.37,718.47,17.29,1055.36,33.13,66.27,2025-11-26,<8k
user_1033,63,Licenciatura,Desempleado,17667.04,7799.4,1862.11,7833.86,44.34,168.95,52.75,63.55,2025-11-26,15k-30k
user_1034,53,Preparatoria,Empleado formal,21015.95,5897.21,4402.45,11287.39,53.71,4520.38,90.3,65.69,2025-11-26,15k-30k
user_1035,60,Preparatoria,Empleado formal,9525.9,3639.63,2495.74,3969.15,41.67,2482.45,70.19,65.03,2025-11-26,8k-15k
user_1036,56,Secundaria,Empleado formal,40206.77,15870.85,11746.5,12503.67,31.1,1510.2,110.21,52.93,2025-11-26,30k-60k
user_1037,62,Secundaria,Empleado formal,5664.44,1495.04,1042.68,2759.38,48.71,0.0,20.3,58.93,2025-11-26,<8k
user_1038,63,Licenciatura,Empleado formal,4793.12,1657.92,1697.65,1915.52,39.96,2824.53,90.29,56.88,2025-11-26,<8k
user_1039,24,Preparatoria,Empleado formal,15632.64,9136.92,3891.15,3196.34,20.45,612.14,16.28,63.41,2025-11-26,15k-30k
user_1040,60,Preparatoria,Empleado formal,27804.94,16231.73,5667.42,5323.46,19.15,293.61,50.61,64.58,2025-11-26,15k-30k
user_1041,37,Secundaria,Empleado formal,43423.21,16210.51,3193.09,23417.65,53.93,769.12,61.97,62.69,2025-11-26,30k-60k
user_1042,37,Licenciatura,Desempleado,9689.33,2568.5,2060.35,5173.11,53.39,52660.17,24.68,66.0,2025-11-26,8k-15k
user_1043,42,Licenciatura,Desempleado,28426.49,8888.49,9587.05,10265.63,36.11,7096.32,42.64,64.0,2025-11-26,15k-30k
user_1044,60,Preparatoria,Empleado formal,13004.41,5036.3,3447.33,4371.25,33.61,3738.11,67.31,45.54,2025-11-26,8k-15k
user_1045,38,Licenciatura,Empleado formal,11839.08,6887.06,4040.17,1251.5,10.57,0.0,18.69,50.3,2025-11-26,8k-15k
user_1046,26,Preparatoria,Empleado formal,24799.08,7425.33,5527.82,11490.86,46.34,2215.27,90.08,52.01,2025-11-26,15k-30k
user_1047,44,Licenciatura,Desempleado,21091.51,10909.17,1929.06,7195.93,34.12,12096.06,0.0,76.63,2025-11-26,15k-30k
user_1048,45,Licenciatura,Pensionado,4431.64,1276.48,242.74,2700.47,60.94,1654.55,98.19,65.26,2025-11-26,<8k
user_1049,42,Posgrado,Empleado formal,37555.62,22287.01,5863.44,9436.79,25.13,5956.89,70.04,67.13,2025-11-26,30k-60k
user_1050,53,Preparatoria,Empleado formal,35103.77,13464.6,10330.92,11170.33,31.82,1962.33,37.31,69.97,2025-11-26,30k-60k
user_1051,51,Secundaria,Empleado formal,8622.29,4495.08,2815.96,731.95,8.49,0.0,27.92,46.93,2025-11-26,8k-15k
user_1052,19,Preparatoria,Empleado formal,17624.8,6519.53,2705.64,7491.81,42.51,7264.44,24.79,61.26,2025-11-26,15k-30k
user_1053,26,Secundaria,Freelance/Independiente,18879.3,8867.31,4219.12,5535.83,29.32,0.0,35.93,59.71,2025-11-26,15k-30k
user_1054,36,Secundaria,Empleado formal,16034.08,5086.1,3164.99,8231.82,51.34,1478.39,38.55,71.08,2025-11-26,15k-30k
user_1055,32,Preparatoria,Pensionado,9088.69,2736.67,1760.32,5219.8,57.43,10612.24,77.66,73.35,2025-11-26,8k-15k
user_1056,38,Preparatoria,Empleado formal,8348.72,4828.25,1093.45,3020.88,36.18,2048.59,99.06,52.74,2025-11-26,8k-15k
user_1057,67,Posgrado,Freelance/Independiente,13122.87,7495.48,1282.5,3936.94,30.0,3401.74,45.98,65.62,2025-11-26,8k-15k
user_1058,33,Secundaria,Empleado formal,30360.88,17020.74,3608.12,9155.17,30.15,21206.38,14.63,65.46,2025-11-26,30k-60k
user_1059,19,Posgrado,Empleado formal,19545.89,9165.1,1355.83,9273.28,47.44,0.0,23.63,68.97,2025-11-26,15k-30k
user_1060,43,Licenciatura,Freelance/Independiente,10306.91,5492.49,1230.09,3901.88,37.86,3804.34,34.51,60.49,2025-11-26,8k-15k
user_1061,61,Licenciatura,Desempleado,22929.72,6286.48,1220.33,15622.99,68.13,0.0,9.1,81.86,2025-11-26,15k-30k
user_1062,46,Posgrado,Freelance/Independiente,1818.96,667.88,490.28,-346.23,-19.03,0.0,4.63,34.3,2025-11-26,<8k
user_1063,50,Licenciatura,Freelance/Independiente,29855.85,10742.02,4798.77,13881.62,46.5,0.0,102.91,63.37,2025-11-26,15k-30k
user_1064,51,Licenciatura,Freelance/Independiente,3952.88,1867.64,1544.0,526.4,13.32,36443.45,49.08,52.17,2025-11-26,<8k
user_1065,63,Preparatoria,Empleado formal,10366.05,3882.97,1221.13,5505.56,53.11,630.23,15.01,76.88,2025-11-26,8k-15k
user_1066,44,Preparatoria,Freelance/Independiente,6101.14,1842.41,1043.54,3598.84,58.99,17165.6,64.5,85.35,2025-11-26,<8k
user_1067,24,Posgrado,Freelance/Independiente,5397.67,2476.25,945.91,2047.64,37.94,12811.25,4.65,67.53,2025-11-26,<8k
user_1068,66,Preparatoria,Empleado formal,30108.98,16109.34,1594.51,12570.52,41.75,0.0,7.12,77.2,2025-11-26,30k-60k
user_1069,32,Secundaria,Empleado formal,9629.72,3695.34,3309.95,2666.86,27.69,443.25,15.91,63.86,2025-11-26,8k-15k
user_1070,34,Licenciatura,Freelance/Independiente,17026.95,5044.98,1042.02,11282.76,66.26,0.0,89.64,72.5,2025-11-26,15k-30k
user_1071,26,Licenciatura,Freelance/Independiente,12928.06,4121.99,4900.55,4061.95,31.42,17860.23,32.41,61.61,2025-11-26,8k-15k
user_1072,30,Licenciatura,Empleado formal,18656.1,6214.7,6757.72,5716.55,30.64,0.0,0.0,64.91,2025-11-26,15k-30k
user_1073,49,Secundaria,Freelance/Independiente,14097.82,5004.22,3347.28,5612.14,39.81,433.66,76.3,64.23,2025-11-26,8k-15k
user_1074,19,Licenciatura,Freelance/Independiente,5442.02,2584.84,1307.49,1590.34,29.22,1659.1,30.81,54.81,2025-11-26,<8k
user_1075,49,Preparatoria,Empleado formal,26832.97,12352.05,7481.63,7241.59,26.99,3753.31,0.0,53.23,2025-11-26,15k-30k
user_1076,64,Posgrado,Freelance/Independiente,9455.68,4667.59,1753.72,3168.11,33.5,20144.17,30.5,68.24,2025-11-26,8k-15k
user_1077,37,Secundaria,Empleado formal,4493.52,1693.5,1242.58,1747.85,38.9,2386.73,55.63,70.16,2025-11-26,<8k
user_1078,60,Licenciatura,Empleado formal,9900.29,5330.31,650.14,4591.2,46.37,0.0,52.12,73.19,2025-11-26,8k-15k
user_1079,36,Secundaria,Empleado formal,38197.75,12277.93,2632.46,23419.94,61.31,4331.49,93.95,72.34,2025-11-26,30k-60k
user_1080,63,Secundaria,Desempleado,24225.36,10033.28,5088.07,8779.51,36.24,5237.06,14.42,72.04,2025-11-26,15k-30k
user_1081,44,Preparatoria,Empleado formal,10466.59,5550.73,2536.76,2820.9,26.95,0.0,41.4,64.33,2025-11-26,8k-15k
user_1082,53,Preparatoria,Freelance/Independiente,10462.15,3275.23,3774.08,2729.74,26.09,2407.67,19.01,66.65,2025-11-26,8k-15k
user_1083,47,Licenciatura,Empleado formal,10666.42,3076.75,924.04,6124.92,57.42,0.0,0.0,72.69,2025-11-26,8k-15k
user_1084,28,Secundaria,Desempleado,57166.51,31972.62,19318.09,6043.72,10.57,991.14,66.57,40.95,2025-11-26,30k-60k
user_1085,33,Preparatoria,Freelance/Independiente,17454.54,6458.62,2155.92,9098.2,52.13,0.0,53.9,67.96,2025-11-26,15k-30k
user_1086,43,Preparatoria,Desempleado,18052.31,8833.98,3392.56,5203.24,28.82,3731.19,48.51,59.43,2025-11-26,15k-30k
user_1087,47,Licenciatura,Freelance/Independiente,27479.58,7113.69,4419.01,15755.47,57.34,2024.29,52.8,71.7,2025-11-26,15k-30k
user_1088,19,Secundaria,Freelance/Independiente,15790.32,7761.2,3001.02,4725.06,29.92,0.0,19.44,49.88,2025-11-26,15k-30k
user_1089,51,Preparatoria,Empleado formal,11144.16,4018.98,1144.21,5737.63,51.49,768.05,9.83,86.81,2025-11-26,8k-15k
user_1090,58,Licenciatura,Empleado formal,11644.1,3138.19,2634.47,6343.24,54.48,2274.65,41.13,71.2,2025-11-26,8k-15k
user_1091,39,Posgrado,Empleado formal,12706.63,5888.69,4200.49,2970.7,23.38,3516.81,74.84,55.41,2025-11-26,8k-15k
user_1092,48,Licenciatura,Freelance/Independiente,13016.13,4351.05,2662.28,5993.24,46.04,1755.22,88.24,72.91,2025-11-26,8k-15k
user_1093,38,Licenciatura,Empleado formal,22233.17,8568.28,4929.42,8462.49,38.06,3364.1,63.86,46.23,2025-11-26,15k-30k
user_1094,53,Secundaria,Empleado formal,13854.45,3854.35,4808.45,4516.83,32.6,2379.79,40.88,58.63,2025-11-26,8k-15k
user_1095,57,Licenciatura,Desempleado,22311.29,6727.01,6629.14,9665.23,43.32,0.0,48.09,64.14,2025-11-26,15k-30k
user_1096,40,Licenciatura,Freelance/Independiente,12625.81,4473.22,2798.62,5650.03,44.75,0.0,40.35,65.99,2025-11-26,8k-15k
user_1097,43,Posgrado,Desempleado,14115.72,3972.39,1978.93,7811.07,55.34,605.45,9.22,75.53,2025-11-26,8k-15k
user_1098,35,Preparatoria,Empleado formal,3298.62,1876.22,1186.59,595.61,18.06,0.0,40.74,65.09,2025-11-26,<8k
user_1099,32,Posgrado,Empleado formal,25372.71,6396.88,6392.84,12547.88,49.45,15505.7,0.0,79.43,2025-11-26,15k-30k
user_1100,51,Preparatoria,Empleado formal,17026.77,7140.19,2169.24,7573.79,44.48,2127.65,36.28,75.32,2025-11-26,15k-30k
user_1101,39,Licenciatura,Empleado formal,26865.74,7875.33,3873.82,15334.2,57.08,730.86,89.08,69.96,2025-11-26,15k-30k
user_1102,45,Preparatoria,Empleado formal,1759.21,629.25,582.47,176.74,10.05,0.0,64.69,38.76,2025-11-26,<8k
user_1103,60,Preparatoria,Empleado formal,57633.67,33088.69,3772.18,20600.92,35.74,1098.43,12.31,52.08,2025-11-26,30k-60k
user_1104,66,Preparatoria,Empleado formal,12116.06,3714.7,4812.89,3649.2,30.12,6083.96,37.83,50.56,2025-11-26,8k-15k
user_1105,24,Preparatoria,Empleado formal,29019.64,17064.75,2774.95,8930.21,30.77,0.0,14.97,66.41,2025-11-26,15k-30k
user_1106,57,Licenciatura,Empleado formal,6451.49,2077.56,2120.11,2588.36,40.12,23195.55,38.12,66.4,2025-11-26,<8k
user_1107,59,Licenciatura,Empleado formal,20515.62,10453.7,3860.45,7136.0,34.78,12035.16,71.23,58.78,2025-11-26,15k-30k
user_1108,41,Licenciatura,Freelance/Independiente,6390.76,2820.48,1420.51,1772.62,27.74,0.0,59.59,55.33,2025-11-26,<8k
user_1109,52,Preparatoria,Freelance/Independiente,8633.12,4830.81,3092.62,-122.87,-1.42,7035.55,114.52,51.9,2025-11-26,8k-15k
user_1110,30,Posgrado,Freelance/Independiente,51012.29,22644.24,9922.86,17444.32,34.2,0.0,75.77,53.76,2025-11-26,30k-60k
user_1111,66,Licenciatura,Empleado formal,11690.39,5109.82,2783.75,3721.59,31.83,3104.94,46.12,67.79,2025-11-26,8k-15k
user_1112,30,Secundaria,Pensionado,15556.02,4953.2,1046.22,9225.02,59.3,1931.94,60.31,73.63,2025-11-26,15k-30k
user_1113,48,Licenciatura,Desempleado,24564.25,7570.22,1248.39,15849.57,64.52,7478.2,33.93,78.43,2025-11-26,15k-30k
user_1114,36,Secundaria,Empleado formal,18901.14,10788.23,2564.51,5614.7,29.71,16640.35,6.17,72.46,2025-11-26,15k-30k
